co,co2,formaldehyde,humidity,pm1,pm10,pm25,temperature,timestamp
1,382,0,70,35,49,44,30,12/26/2022 1:14
1,498,0,70,35,48,43,30,12/26/2022 1:16
1,343,0,70,35,48,43,30,12/26/2022 1:18
1,336,0,70,32,45,40,30,12/26/2022 1:20
1,366,0,70,33,46,41,30,12/26/2022 1:22
1,337,0,70,35,49,43,30,12/26/2022 1:24
1,344,0,70,35,49,44,30,12/26/2022 1:26
1,352,0,70,36,51,45,30,12/26/2022 1:28
1,380,0,70,34,47,42,30,12/26/2022 1:30
1,403,0,70,35,48,43,30,12/26/2022 1:32
1,321,0,70,32,45,40,30,12/26/2022 1:34
1,355,0,70,33,46,41,30,12/26/2022 1:36
1,291,0,70,33,46,41,30,12/26/2022 1:38
1,394,0,70,35,49,44,30,12/26/2022 1:40
1,399,0,70,33,47,41,30,12/26/2022 1:42
1,288,0,70,32,45,40,30,12/26/2022 1:44
1,263,0,70,34,47,42,30,12/26/2022 1:46
1,240,0,70,31,44,39,30,12/26/2022 1:48
1,765,0,70,35,48,43,30,12/26/2022 1:50
1,487,0,70,32,45,40,30,12/26/2022 1:52
1,311,0,70,35,49,44,30,12/26/2022 1:54
1,347,0,70,34,47,42,30,12/26/2022 1:56
1,332,0,70,33,46,41,30,12/26/2022 1:58
1,364,0,70,33,46,41,30,12/26/2022 2:02
1,259,0,70,34,47,42,30,12/26/2022 2:04
1,382,0,70,33,46,41,30,12/26/2022 2:06
1,456,0,70,31,44,39,30,12/26/2022 2:08
1,507,0,70,31,43,38,30,12/26/2022 2:10
1,331,0,70,32,45,40,30,12/26/2022 2:12
1,345,0,70,34,47,42,30,12/26/2022 2:14
1,337,0,70,33,46,41,30,12/26/2022 2:16
1,338,0,70,33,46,41,30,12/26/2022 2:18
1,342,0,70,33,46,41,30,12/26/2022 2:20
1,269,0,70,33,46,41,30,12/26/2022 2:22
1,345,0,70,34,47,42,30,12/26/2022 2:24
1,338,0,70,34,47,42,30,12/26/2022 2:26
1,340,0,70,33,46,41,30,12/26/2022 2:28
1,347,0,70,34,47,42,30,12/26/2022 2:30
1,381,0,70,35,49,44,30,12/26/2022 2:32
1,202,0,70,33,46,41,30,12/26/2022 2:34
1,354,0,70,34,48,42,30,12/26/2022 2:36
1,286,0,70,34,47,42,30,12/26/2022 2:38
1,338,0,70,35,48,43,30,12/26/2022 2:40
1,340,0,70,33,46,41,30,12/26/2022 2:42
1,329,0,70,34,47,42,30,12/26/2022 2:44
1,331,0,70,32,45,40,30,12/26/2022 2:46
1,240,0,70,32,45,40,30,12/26/2022 2:48
1,232,0,70,34,47,42,30,12/26/2022 2:50
1,340,0,70,33,46,41,30,12/26/2022 2:52
1,334,0,70,34,47,42,30,12/26/2022 2:54
1,331,0,70,34,47,42,30,12/26/2022 2:56
1,335,0,70,33,46,41,30,12/26/2022 2:58
1,332,0,70,35,48,43,30,12/26/2022 3:02
1,339,0,70,31,44,39,30,12/26/2022 3:04
1,335,0,70,33,46,41,30,12/26/2022 3:06
1,335,0,70,31,44,39,30,12/26/2022 3:08
1,338,0,70,33,46,41,30,12/26/2022 3:10
1,355,0,70,33,46,41,30,12/26/2022 3:12
1,331,0,70,35,48,43,30,12/26/2022 3:14
1,334,0,70,31,43,38,30,12/26/2022 3:16
1,334,0,70,32,45,40,30,12/26/2022 3:18
1,332,0,70,33,46,41,30,12/26/2022 3:20
1,337,0,70,32,45,40,30,12/26/2022 3:22
1,389,0,70,32,45,40,30,12/26/2022 3:24
1,445,0,70,34,49,42,30,12/26/2022 3:26
1,404,0,70,33,46,41,30,12/26/2022 3:28
1,391,0,70,32,45,40,30,12/26/2022 3:30
1,384,0,70,32,45,40,30,12/26/2022 3:32
1,383,0,70,34,47,42,30,12/26/2022 3:34
1,384,0,70,35,48,43,30,12/26/2022 3:36
1,385,0,70,33,46,41,30,12/26/2022 3:38
1,394,0,70,34,47,42,30,12/26/2022 3:40
1,399,0,70,34,47,42,30,12/26/2022 3:42
1,406,0,70,34,47,42,30,12/26/2022 3:44
1,393,0,70,31,44,39,30,12/26/2022 3:46
1,403,0,70,33,46,41,30,12/26/2022 3:48
1,392,0,70,34,47,42,30,12/26/2022 3:50
1,426,0,70,33,46,41,30,12/26/2022 3:52
1,309,0,71,32,45,40,30,12/26/2022 3:54
1,487,0,70,33,46,41,30,12/26/2022 3:56
1,357,0,70,31,44,39,30,12/26/2022 3:58
1,390,0,70,35,48,43,30,12/26/2022 4:02
1,483,0,70,33,46,41,30,12/26/2022 4:04
1,317,0,70,35,50,44,30,12/26/2022 4:06
1,547,0,70,33,46,41,30,12/26/2022 4:08
1,272,0,70,33,46,41,30,12/26/2022 4:10
1,423,0,70,31,44,39,30,12/26/2022 4:12
1,382,0,70,34,47,42,30,12/26/2022 4:14
1,365,0,70,33,46,41,30,12/26/2022 4:16
1,392,0,70,32,45,40,30,12/26/2022 4:18
1,488,0,70,31,44,39,30,12/26/2022 4:20
1,388,0,70,31,44,39,30,12/26/2022 4:22
1,410,0,70,32,45,40,30,12/26/2022 4:24
1,388,0,70,31,44,39,30,12/26/2022 4:26
1,394,0,70,31,44,39,30,12/26/2022 4:28
1,391,0,71,33,46,41,30,12/26/2022 4:30
1,427,0,71,32,45,40,30,12/26/2022 4:32
1,390,0,71,32,45,40,30,12/26/2022 4:34
1,402,0,70,35,48,43,30,12/26/2022 4:36
1,368,0,70,32,45,40,30,12/26/2022 4:38
1,434,0,70,31,44,39,30,12/26/2022 4:40
1,334,0,70,33,46,41,30,12/26/2022 4:42
1,445,0,70,31,44,39,30,12/26/2022 4:44
1,359,0,70,31,43,38,30,12/26/2022 4:46
1,394,0,70,32,45,40,30,12/26/2022 4:48
1,304,0,70,31,44,39,30,12/26/2022 4:50
1,424,0,70,32,45,40,30,12/26/2022 4:52
1,459,0,70,31,44,39,30,12/26/2022 4:54
1,360,0,70,32,45,40,30,12/26/2022 4:56
1,474,0,71,30,41,37,30,12/26/2022 4:58
1,364,0,71,31,44,39,30,12/26/2022 5:02
1,509,0,71,32,45,40,30,12/26/2022 5:04
1,275,0,70,33,46,41,30,12/26/2022 5:06
1,471,0,71,31,44,39,30,12/26/2022 5:08
1,391,0,70,31,44,39,30,12/26/2022 5:10
1,313,0,70,31,44,39,30,12/26/2022 5:12
1,404,0,70,33,46,41,30,12/26/2022 5:14
1,355,0,70,32,45,40,30,12/26/2022 5:16
1,410,0,71,35,48,43,30,12/26/2022 5:18
1,384,0,70,33,46,41,30,12/26/2022 5:20
1,521,0,70,31,43,38,30,12/26/2022 5:22
1,396,0,71,31,44,39,30,12/26/2022 5:24
1,286,0,70,32,45,40,30,12/26/2022 5:26
1,388,0,70,31,44,39,30,12/26/2022 5:28
1,330,0,70,32,45,40,30,12/26/2022 5:30
1,356,0,71,33,46,41,30,12/26/2022 5:32
1,240,0,70,32,45,40,30,12/26/2022 5:34
1,396,0,70,33,46,41,30,12/26/2022 5:36
1,240,0,70,33,46,41,30,12/26/2022 5:38
1,350,0,71,32,45,40,30,12/26/2022 5:40
1,394,0,71,31,43,38,30,12/26/2022 5:42
1,383,0,70,31,44,39,30,12/26/2022 5:44
1,324,0,70,34,47,42,30,12/26/2022 5:46
1,316,0,71,31,44,39,30,12/26/2022 5:48
1,422,0,71,32,45,40,30,12/26/2022 5:50
1,279,0,71,31,44,39,30,12/26/2022 5:52
1,436,0,71,33,46,41,30,12/26/2022 5:54
1,374,0,70,31,44,39,30,12/26/2022 5:56
1,360,0,71,31,44,39,30,12/26/2022 5:58
1,389,0,70,31,43,38,30,12/26/2022 6:02
1,402,0,71,33,46,41,30,12/26/2022 6:04
1,361,0,70,33,46,41,30,12/26/2022 6:06
1,384,0,71,31,43,38,30,12/26/2022 6:08
1,360,0,70,34,47,42,30,12/26/2022 6:10
1,393,0,70,31,43,38,30,12/26/2022 6:12
1,291,0,70,32,45,40,30,12/26/2022 6:14
1,255,0,70,33,46,41,30,12/26/2022 6:16
1,410,0,70,33,46,41,30,12/26/2022 6:18
1,382,0,70,32,45,40,30,12/26/2022 6:20
1,386,0,71,31,43,38,30,12/26/2022 6:22
1,358,0,70,31,43,38,30,12/26/2022 6:24
1,316,0,71,33,46,41,30,12/26/2022 6:26
1,415,0,70,30,41,37,30,12/26/2022 6:28
1,329,0,71,31,44,39,30,12/26/2022 6:30
1,403,0,71,33,47,41,30,12/26/2022 6:32
1,334,0,71,33,46,41,30,12/26/2022 6:34
1,367,0,70,31,44,39,30,12/26/2022 6:36
1,395,0,71,32,45,40,30,12/26/2022 6:38
1,402,0,71,31,44,39,30,12/26/2022 6:40
1,429,0,71,31,43,38,30,12/26/2022 6:42
1,386,0,70,31,43,38,30,12/26/2022 6:44
1,341,0,70,31,43,38,30,12/26/2022 6:46
1,375,0,71,33,46,41,30,12/26/2022 6:48
1,390,0,71,32,45,40,30,12/26/2022 6:50
1,373,0,71,31,43,38,30,12/26/2022 6:52
1,322,0,71,30,41,37,30,12/26/2022 6:54
1,309,0,71,31,44,39,30,12/26/2022 6:56
1,445,0,71,31,43,38,30,12/26/2022 6:58
1,349,0,71,31,43,38,30,12/26/2022 7:02
1,350,0,70,31,43,38,30,12/26/2022 7:04
1,401,0,70,31,43,38,30,12/26/2022 7:06
1,340,0,70,31,43,38,30,12/26/2022 7:08
1,386,0,71,32,45,40,30,12/26/2022 7:10
1,263,0,71,33,46,41,30,12/26/2022 7:12
1,435,0,71,31,44,39,30,12/26/2022 7:14
1,378,0,71,31,43,38,30,12/26/2022 7:16
1,388,0,71,31,43,38,30,12/26/2022 7:18
1,383,0,70,32,45,40,30,12/26/2022 7:20
1,386,0,70,32,45,40,30,12/26/2022 7:22
1,379,0,71,31,44,39,30,12/26/2022 7:24
1,380,0,70,29,40,36,30,12/26/2022 7:26
1,361,0,71,31,44,39,30,12/26/2022 7:28
1,386,0,71,30,41,37,30,12/26/2022 7:30
1,374,0,71,33,46,41,30,12/26/2022 7:32
1,373,0,71,31,43,38,30,12/26/2022 7:34
1,384,0,71,31,43,38,30,12/26/2022 7:36
1,400,0,71,32,45,40,30,12/26/2022 7:38
1,381,0,70,29,40,36,30,12/26/2022 7:40
1,381,0,70,31,44,39,30,12/26/2022 7:42
1,378,0,71,31,43,38,30,12/26/2022 7:44
1,382,0,70,30,42,37,30,12/26/2022 7:46
1,422,0,71,29,40,36,30,12/26/2022 7:48
1,419,0,70,30,41,37,30,12/26/2022 7:50
1,429,0,70,28,39,35,30,12/26/2022 7:52
1,489,0,70,31,43,38,30,12/26/2022 7:54
1,399,0,70,28,39,35,30,12/26/2022 7:56
1,330,0,70,29,40,36,30,12/26/2022 7:58
1,373,0,70,32,45,40,30,12/26/2022 8:02
1,357,0,70,30,41,37,30,12/26/2022 8:04
1,369,0,70,28,39,35,30,12/26/2022 8:06
1,408,0,70,31,43,38,30,12/26/2022 8:08
1,399,0,70,30,41,37,30,12/26/2022 8:10
1,376,0,70,28,39,35,30,12/26/2022 8:12
1,377,0,70,31,43,38,30,12/26/2022 8:14
1,356,0,70,28,39,35,30,12/26/2022 8:16
1,467,0,70,30,41,37,30,12/26/2022 8:18
1,492,0,71,31,43,38,30,12/26/2022 8:20
1,413,0,70,30,41,37,30,12/26/2022 8:22
1,421,0,70,28,39,35,30,12/26/2022 8:24
1,412,0,71,29,40,36,30,12/26/2022 8:26
1,398,0,71,28,39,35,30,12/26/2022 8:28
1,512,0,71,28,39,35,30,12/26/2022 8:30
1,418,0,70,27,38,34,30,12/26/2022 8:32
1,445,0,70,28,39,35,30,12/26/2022 8:34
1,425,0,70,27,38,34,30,12/26/2022 8:36
1,417,0,70,27,38,34,30,12/26/2022 8:38
1,407,0,70,27,38,34,26,12/26/2022 8:40
1,438,0,70,27,38,34,30,12/26/2022 8:42
1,408,0,70,27,38,34,30,12/26/2022 8:44
1,438,0,70,28,39,35,30,12/26/2022 8:46
1,428,0,70,26,36,32,30,12/26/2022 8:48
1,437,0,70,27,38,34,30,12/26/2022 8:50
1,434,0,70,28,39,35,30,12/26/2022 8:52
1,420,0,70,28,39,35,26,12/26/2022 8:54
1,440,0,70,27,38,34,30,12/26/2022 8:56
1,450,0,70,27,38,34,30,12/26/2022 8:58
1,433,0,70,26,36,32,30,12/26/2022 9:02
1,446,0,70,29,40,36,26,12/26/2022 9:04
1,490,0,70,26,36,32,26,12/26/2022 9:06
1,397,0,70,26,37,33,26,12/26/2022 9:08
1,446,0,70,27,38,34,26,12/26/2022 9:10
1,463,0,70,25,35,31,30,12/26/2022 9:12
1,438,0,70,26,37,33,30,12/26/2022 9:14
1,477,0,70,26,37,33,30,12/26/2022 9:16
1,424,0,70,26,37,33,30,12/26/2022 9:18
1,452,0,70,25,35,31,30,12/26/2022 9:20
1,465,0,70,26,36,32,26,12/26/2022 9:22
1,465,0,70,25,35,31,30,12/26/2022 9:24
1,458,0,70,26,36,32,30,12/26/2022 9:26
1,457,0,70,26,36,32,30,12/26/2022 9:28
1,455,0,70,25,35,31,30,12/26/2022 9:30
1,428,0,70,25,35,31,30,12/26/2022 9:32
1,477,0,70,25,35,31,30,12/26/2022 9:34
1,614,0,70,24,34,30,30,12/26/2022 9:36
1,380,0,70,23,32,29,26,12/26/2022 9:38
1,428,0,70,26,36,32,26,12/26/2022 9:40
1,469,0,70,23,32,29,26,12/26/2022 9:42
1,482,0,70,23,32,29,26,12/26/2022 9:44
1,417,0,70,24,34,30,26,12/26/2022 9:46
1,448,0,70,23,32,29,26,12/26/2022 9:48
1,490,0,70,22,31,28,26,12/26/2022 9:50
1,605,0,70,22,31,28,26,12/26/2022 9:52
1,528,0,70,23,32,29,26,12/26/2022 9:54
1,493,0,69,23,32,29,26,12/26/2022 9:56
1,471,0,69,22,31,28,26,12/26/2022 9:58
1,471,0,70,22,31,28,26,12/26/2022 10:02
1,434,0,70,23,32,29,26,12/26/2022 10:04
1,470,0,69,22,31,28,26,12/26/2022 10:06
1,460,0,69,22,31,28,26,12/26/2022 10:08
1,464,0,70,22,31,28,26,12/26/2022 10:10
1,448,0,69,22,31,28,26,12/26/2022 10:12
1,458,0,69,23,32,29,26,12/26/2022 10:14
1,448,0,69,24,34,30,26,12/26/2022 10:16
1,492,0,69,22,31,28,26,12/26/2022 10:18
1,405,0,69,23,32,29,26,12/26/2022 10:20
1,414,0,69,22,30,27,26,12/26/2022 10:22
1,308,0,69,21,29,26,26,12/26/2022 10:24
1,457,0,69,22,31,28,26,12/26/2022 10:26
1,458,0,69,22,31,28,26,12/26/2022 10:28
1,434,0,69,22,30,27,26,12/26/2022 10:30
1,279,0,69,22,30,27,26,12/26/2022 10:32
1,411,0,69,22,30,27,26,12/26/2022 10:34
1,409,0,69,22,30,27,26,12/26/2022 10:36
1,422,0,69,22,30,27,26,12/26/2022 10:38
1,420,0,69,22,31,28,26,12/26/2022 10:40
1,446,0,69,22,30,27,26,12/26/2022 10:42
1,494,0,69,22,30,27,26,12/26/2022 10:44
1,539,0,69,22,30,27,26,12/26/2022 10:46
1,510,0,69,22,31,28,26,12/26/2022 10:48
1,428,0,69,22,31,28,26,12/26/2022 10:50
1,440,0,69,21,29,26,26,12/26/2022 10:52
1,442,0,69,20,28,25,26,12/26/2022 10:54
1,441,0,69,22,31,28,26,12/26/2022 10:56
1,447,0,69,20,28,25,26,12/26/2022 10:58
1,455,0,69,22,31,28,26,12/26/2022 11:02
1,346,0,69,22,31,28,26,12/26/2022 11:04
1,416,0,69,22,31,28,26,12/26/2022 11:06
1,426,0,69,22,30,27,26,12/26/2022 11:08
1,442,0,69,20,28,25,26,12/26/2022 11:10
1,444,0,69,23,32,29,26,12/26/2022 11:12
1,364,0,69,22,31,28,26,12/26/2022 11:14
1,507,0,68,22,31,28,26,12/26/2022 11:16
1,438,0,68,20,28,25,26,12/26/2022 11:18
1,421,0,69,22,31,28,26,12/26/2022 11:20
1,436,0,68,22,31,28,26,12/26/2022 11:22
1,432,0,68,22,30,27,26,12/26/2022 11:24
1,430,0,68,21,29,26,26,12/26/2022 11:26
1,426,0,68,21,29,26,26,12/26/2022 11:28
1,421,0,68,22,31,28,26,12/26/2022 11:30
1,429,0,68,21,29,26,26,12/26/2022 11:32
1,426,0,68,21,29,26,26,12/26/2022 11:34
1,437,0,68,22,30,27,26,12/26/2022 11:36
1,432,0,68,20,28,25,26,12/26/2022 11:38
1,432,0,68,20,28,25,26,12/26/2022 11:40
1,426,0,68,22,31,28,26,12/26/2022 11:42
1,429,0,68,20,28,25,26,12/26/2022 11:44
1,414,0,68,20,28,25,26,12/26/2022 11:46
1,445,0,68,23,32,29,26,12/26/2022 11:48
1,450,0,68,22,30,27,26,12/26/2022 11:50
1,396,0,68,22,30,27,26,12/26/2022 11:52
1,420,0,68,20,28,25,26,12/26/2022 11:54
1,424,0,68,20,28,25,26,12/26/2022 11:56
1,426,0,68,22,30,27,26,12/26/2022 11:58
1,428,0,68,22,30,27,26,12/26/2022 12:02
1,409,0,68,19,27,24,26,12/26/2022 12:04
1,424,0,68,20,28,25,26,12/26/2022 12:06
1,415,0,68,20,28,25,26,12/26/2022 12:08
1,429,0,68,20,28,25,26,12/26/2022 12:10
1,406,0,68,20,28,25,26,12/26/2022 12:12
1,324,0,68,22,30,27,26,12/26/2022 12:14
1,412,0,68,20,28,25,26,12/26/2022 12:16
1,432,0,68,21,29,26,26,12/26/2022 12:18
1,503,0,68,18,26,23,26,12/26/2022 12:20
1,321,0,68,21,29,26,26,12/26/2022 12:22
1,417,0,68,22,30,27,26,12/26/2022 12:24
1,416,0,68,20,28,25,26,12/26/2022 12:26
1,411,0,68,20,28,25,26,12/26/2022 12:28
1,430,0,68,23,32,29,26,12/26/2022 12:30
1,419,0,68,20,28,25,26,12/26/2022 12:32
1,428,0,68,21,29,26,26,12/26/2022 12:34
1,422,0,68,21,29,26,26,12/26/2022 12:36
1,416,0,68,21,29,26,26,12/26/2022 12:38
1,422,0,68,22,32,28,26,12/26/2022 12:40
1,425,0,68,22,30,27,26,12/26/2022 12:42
1,411,0,68,22,31,28,26,12/26/2022 12:44
1,406,0,68,21,29,26,26,12/26/2022 12:46
1,414,0,68,23,32,29,26,12/26/2022 12:48
1,371,0,68,21,29,26,26,12/26/2022 12:50
1,427,0,68,23,33,29,26,12/26/2022 12:52
1,420,0,68,20,28,25,26,12/26/2022 12:54
1,425,0,68,20,28,25,26,12/26/2022 12:56
1,430,0,67,22,31,28,26,12/26/2022 12:58
1,425,0,68,22,31,28,26,12/26/2022 13:02
1,419,0,67,22,31,27,26,12/26/2022 13:04
1,408,0,67,19,27,24,26,12/26/2022 13:06
1,535,0,67,22,30,27,26,12/26/2022 13:08
1,423,0,67,21,29,26,26,12/26/2022 13:10
1,425,0,67,19,27,24,26,12/26/2022 13:12
1,441,0,67,21,29,26,26,12/26/2022 13:14
1,465,0,67,21,29,26,26,12/26/2022 13:16
1,375,0,67,21,29,26,26,12/26/2022 13:18
1,453,0,67,21,29,26,26,12/26/2022 13:20
1,412,0,67,22,30,27,26,12/26/2022 13:22
1,431,0,67,22,30,27,26,12/26/2022 13:24
1,417,0,67,19,27,24,26,12/26/2022 13:26
1,428,0,67,21,29,26,26,12/26/2022 13:28
1,416,0,67,21,29,26,26,12/26/2022 13:30
1,330,0,67,19,27,24,26,12/26/2022 13:32
1,321,0,67,21,29,26,26,12/26/2022 13:34
1,471,0,67,20,28,25,26,12/26/2022 13:36
1,464,0,67,21,29,26,26,12/26/2022 13:38
1,428,0,67,22,30,27,26,12/26/2022 13:40
1,424,0,67,20,28,25,26,12/26/2022 13:42
1,426,0,67,21,29,26,26,12/26/2022 13:44
1,462,0,67,22,30,27,26,12/26/2022 13:46
1,504,0,67,20,28,25,26,12/26/2022 13:48
1,336,0,67,19,27,24,26,12/26/2022 13:50
1,381,0,67,22,30,27,26,12/26/2022 13:52
1,484,0,67,21,29,26,26,12/26/2022 13:54
1,439,0,67,24,34,30,26,12/26/2022 13:56
1,425,0,67,22,30,27,26,12/26/2022 13:58
1,456,0,67,22,31,28,26,12/26/2022 14:02
1,499,0,67,21,29,26,26,12/26/2022 14:04
1,548,0,67,21,29,26,26,12/26/2022 14:06
1,459,0,67,20,28,25,26,12/26/2022 14:08
1,503,0,67,22,30,27,26,12/26/2022 14:10
1,494,0,67,20,28,25,26,12/26/2022 14:12
1,466,0,67,22,31,28,26,12/26/2022 14:14
1,453,0,67,22,30,27,26,12/26/2022 14:16
1,421,0,67,22,30,27,26,12/26/2022 14:18
1,496,0,67,18,26,23,26,12/26/2022 14:20
1,494,0,66,21,29,26,26,12/26/2022 14:22
1,500,0,66,21,29,26,26,12/26/2022 14:24
1,505,0,67,18,26,23,26,12/26/2022 14:26
1,497,0,67,20,28,25,26,12/26/2022 14:28
1,489,0,67,21,29,26,26,12/26/2022 14:30
1,498,0,67,21,29,26,26,12/26/2022 14:32
1,483,0,67,22,30,27,26,12/26/2022 14:34
1,490,0,66,22,30,27,26,12/26/2022 14:36
1,503,0,67,20,28,25,26,12/26/2022 14:38
1,499,0,66,22,31,28,26,12/26/2022 14:40
1,496,0,66,21,29,26,26,12/26/2022 14:42
1,506,0,66,21,29,26,26,12/26/2022 14:44
1,497,0,66,17,24,22,26,12/26/2022 14:46
1,495,0,66,22,30,27,26,12/26/2022 14:48
1,504,0,66,20,28,25,26,12/26/2022 14:50
1,503,0,66,21,29,26,26,12/26/2022 14:52
1,510,0,66,22,30,27,26,12/26/2022 14:54
1,510,0,67,21,29,26,26,12/26/2022 14:56
1,514,0,67,23,32,29,26,12/26/2022 14:58
1,478,0,67,22,31,28,26,12/26/2022 15:02
1,474,0,66,23,32,29,26,12/26/2022 15:04
1,615,0,66,22,31,28,26,12/26/2022 15:06
1,517,0,66,21,29,26,26,12/26/2022 15:08
1,492,0,66,23,32,29,26,12/26/2022 15:10
1,499,0,67,22,31,28,26,12/26/2022 15:12
1,514,0,67,18,26,23,26,12/26/2022 15:14
1,502,0,66,21,29,26,26,12/26/2022 15:16
1,508,0,67,22,30,27,26,12/26/2022 15:18
1,496,0,67,19,27,24,26,12/26/2022 15:20
1,548,0,67,21,29,26,26,12/26/2022 15:22
1,516,0,67,22,30,27,26,12/26/2022 15:24
1,518,0,67,21,29,26,26,12/26/2022 15:26
1,516,0,67,20,28,25,26,12/26/2022 15:28
1,519,0,67,22,30,27,26,12/26/2022 15:30
1,518,0,67,21,29,26,26,12/26/2022 15:32
1,505,0,67,19,27,24,26,12/26/2022 15:34
1,476,0,67,17,24,22,26,12/26/2022 15:36
1,451,0,67,18,26,23,26,12/26/2022 15:38
1,521,0,67,20,28,25,26,12/26/2022 15:40
1,531,0,67,21,29,26,26,12/26/2022 15:42
1,588,0,67,22,30,27,26,12/26/2022 15:44
1,614,0,67,24,34,30,26,12/26/2022 15:46
1,518,0,66,22,31,28,26,12/26/2022 15:48
1,502,0,66,23,32,29,26,12/26/2022 15:50
1,495,0,66,22,31,28,26,12/26/2022 15:52
1,483,0,66,22,31,28,26,12/26/2022 15:54
1,571,0,66,21,29,26,26,12/26/2022 15:56
1,539,0,66,19,27,24,26,12/26/2022 15:58
1,482,0,66,19,27,24,26,12/26/2022 16:02
1,520,0,66,22,31,28,26,12/26/2022 16:04
1,509,0,66,20,28,25,26,12/26/2022 16:06
1,508,0,66,20,28,25,26,12/26/2022 16:08
1,507,0,66,22,30,27,26,12/26/2022 16:10
1,489,0,66,22,31,28,26,12/26/2022 16:12
1,456,0,66,22,31,28,26,12/26/2022 16:14
1,482,0,66,22,31,28,26,12/26/2022 16:16
1,491,0,66,21,29,26,26,12/26/2022 16:18
1,495,0,66,23,32,29,26,12/26/2022 16:20
1,488,0,66,23,32,29,26,12/26/2022 16:22
1,490,0,66,22,30,27,26,12/26/2022 16:24
1,474,0,66,23,32,29,26,12/26/2022 16:26
1,458,0,66,22,30,27,26,12/26/2022 16:28
1,457,0,66,22,31,28,26,12/26/2022 16:30
1,453,0,66,22,31,28,26,12/26/2022 16:32
1,473,0,66,25,35,31,26,12/26/2022 16:34
1,489,0,66,18,26,23,26,12/26/2022 16:36
1,461,0,66,20,28,25,26,12/26/2022 16:38
1,487,0,66,21,29,26,26,12/26/2022 16:40
1,477,0,66,22,31,28,26,12/26/2022 16:42
1,509,0,66,24,34,30,26,12/26/2022 16:44
1,435,0,66,22,30,27,26,12/26/2022 16:46
1,452,0,66,24,34,30,26,12/26/2022 16:48
1,438,0,66,22,31,28,26,12/26/2022 16:50
1,435,0,66,22,31,28,26,12/26/2022 16:52
1,463,0,66,22,31,28,26,12/26/2022 16:54
1,336,0,66,23,32,29,26,12/26/2022 16:56
1,515,0,66,22,31,28,26,12/26/2022 16:58
1,456,0,66,22,31,28,26,12/26/2022 17:02
1,386,0,66,22,31,28,26,12/26/2022 17:04
1,412,0,66,23,32,29,26,12/26/2022 17:06
1,483,0,66,22,31,28,26,12/26/2022 17:08
1,438,0,66,22,30,27,26,12/26/2022 17:10
1,352,0,66,23,32,29,26,12/26/2022 17:12
1,492,0,66,23,32,29,26,12/26/2022 17:14
1,400,0,66,20,28,25,26,12/26/2022 17:16
1,601,0,66,22,31,28,26,12/26/2022 17:18
1,400,0,66,23,32,29,26,12/26/2022 17:20
1,417,0,66,25,35,31,26,12/26/2022 17:22
1,408,0,66,22,31,28,26,12/26/2022 17:24
1,352,0,66,21,29,26,26,12/26/2022 17:26
1,460,0,66,22,31,28,26,12/26/2022 17:28
1,561,0,66,23,32,29,26,12/26/2022 17:30
1,550,0,66,22,31,28,26,12/26/2022 17:32
1,502,0,66,22,30,27,26,12/26/2022 17:34
1,450,0,66,24,34,30,26,12/26/2022 17:36
1,393,0,66,20,28,25,26,12/26/2022 17:38
1,428,0,66,22,31,28,26,12/26/2022 17:40
1,465,0,66,22,31,28,26,12/26/2022 17:42
1,434,0,66,22,30,27,26,12/26/2022 17:44
1,434,0,66,22,31,28,26,12/26/2022 17:46
1,382,0,66,22,30,27,26,12/26/2022 17:48
1,449,0,66,20,28,25,26,12/26/2022 17:50
1,345,0,66,22,31,28,26,12/26/2022 17:52
1,362,0,66,22,30,27,26,12/26/2022 17:54
1,224,0,66,20,28,25,26,12/26/2022 17:56
1,227,0,66,21,29,26,26,12/26/2022 17:58
1,420,0,66,22,31,28,26,12/26/2022 18:02
1,400,0,66,20,28,25,26,12/26/2022 18:04
1,412,0,66,21,29,26,26,12/26/2022 18:06
1,408,0,66,21,29,26,26,12/26/2022 18:08
1,383,0,66,20,28,25,26,12/26/2022 18:10
1,407,0,66,21,29,26,26,12/26/2022 18:12
1,362,0,66,20,28,25,26,12/26/2022 18:14
1,359,0,66,20,28,25,26,12/26/2022 18:16
1,381,0,66,20,28,25,26,12/26/2022 18:18
1,407,0,65,22,30,27,26,12/26/2022 18:20
1,403,0,66,22,31,28,26,12/26/2022 18:22
1,422,0,65,20,28,25,26,12/26/2022 18:24
1,387,0,66,19,27,24,26,12/26/2022 18:26
1,386,0,65,19,27,24,26,12/26/2022 18:28
1,389,0,65,21,29,26,26,12/26/2022 18:30
1,400,0,65,21,29,26,26,12/26/2022 18:32
1,389,0,65,20,28,25,26,12/26/2022 18:34
1,361,0,65,18,26,23,26,12/26/2022 18:36
1,376,0,65,16,22,20,26,12/26/2022 18:38
1,374,0,65,17,23,21,26,12/26/2022 18:40
1,395,0,65,18,26,23,26,12/26/2022 18:42
1,391,0,65,19,27,24,26,12/26/2022 18:44
1,390,0,65,17,23,21,26,12/26/2022 18:46
1,385,0,65,20,28,25,26,12/26/2022 18:48
1,392,0,65,16,22,20,26,12/26/2022 18:50
1,375,0,65,18,26,23,26,12/26/2022 18:52
1,379,0,65,18,26,23,26,12/26/2022 18:54
1,349,0,65,17,23,21,26,12/26/2022 18:56
1,373,0,65,18,26,23,26,12/26/2022 18:58
1,411,0,65,16,22,20,26,12/26/2022 19:02
